date,atmos_pressure,temp_mean,rh_mean,vapor_pressure_mean,wspd_arith_mean,tbrg_precip_total_corr
1993-02-12 00:00:00,None,None,None,None,None,None
1993-02-13 00:00:00,None,None,None,None,None,None
1993-02-14 00:00:00,None,None,None,None,None,None
1993-02-15 00:00:00,None,None,None,None,None,None
1993-02-16 00:00:00,None,None,None,None,None,None
1993-02-17 00:00:00,None,None,None,None,None,None
1993-02-18 00:00:00,None,None,None,None,None,None
1993-02-19 00:00:00,None,None,None,None,None,None
1993-02-20 00:00:00,None,None,None,None,None,None
1993-02-21 00:00:00,None,None,None,None,None,None
1993-02-22 00:00:00,None,None,None,None,None,None
1993-02-23 00:00:00,None,None,None,None,None,None
1993-02-24 00:00:00,None,None,None,None,None,None
1993-02-25 00:00:00,None,None,None,None,None,None
1993-02-26 00:00:00,None,None,None,None,None,None
1993-02-27 00:00:00,None,None,None,None,None,None
1993-02-28 00:00:00,None,None,None,None,None,None
1993-03-01 00:00:00,None,None,None,None,None,None
1993-03-02 00:00:00,None,None,None,None,None,None
1993-03-03 00:00:00,None,None,None,None,None,None
1993-03-04 00:00:00,None,None,None,None,None,None
1993-03-05 00:00:00,None,None,None,None,None,None
1993-03-06 00:00:00,None,None,None,None,None,None
1993-03-07 00:00:00,None,None,None,None,None,None
1993-03-08 00:00:00,None,None,None,None,None,None
1993-03-09 00:00:00,None,None,None,None,None,None
1993-03-10 00:00:00,None,None,None,None,None,None
1993-03-11 00:00:00,None,None,None,None,None,None
1993-03-12 00:00:00,None,None,None,None,None,None
1993-03-13 00:00:00,None,None,None,None,None,None
1993-03-14 00:00:00,None,None,None,None,None,None
1993-03-15 00:00:00,None,None,None,None,None,None
1993-03-16 00:00:00,None,None,None,None,None,None
1993-03-17 00:00:00,None,None,None,None,None,None
1993-03-18 00:00:00,None,None,None,None,None,None
1993-03-19 00:00:00,None,None,None,None,None,None
1993-03-20 00:00:00,None,None,None,None,None,None
1993-03-21 00:00:00,None,None,None,None,None,None
1993-03-22 00:00:00,None,None,None,None,None,None
1993-03-23 00:00:00,None,None,None,None,None,None
1993-03-24 00:00:00,None,None,None,None,None,None
1993-03-25 00:00:00,None,None,None,None,None,None
1993-03-26 00:00:00,None,None,None,None,None,None
1993-03-27 00:00:00,None,None,None,None,None,None
1993-03-28 00:00:00,None,None,None,None,None,None
1993-03-29 00:00:00,None,None,None,None,None,None
1993-03-30 00:00:00,None,None,None,None,None,None
1993-03-31 00:00:00,None,None,None,None,None,None
1993-04-01 00:00:00,None,None,None,None,None,None
1993-04-02 00:00:00,None,None,None,None,None,None
1993-04-03 00:00:00,None,None,None,None,None,None
1993-04-04 00:00:00,None,None,None,None,None,None
1993-04-05 00:00:00,None,None,None,None,None,None
1993-04-06 00:00:00,None,None,None,None,None,None
1993-04-07 00:00:00,None,None,None,None,None,None
1993-04-08 00:00:00,None,None,None,None,None,None
1993-04-09 00:00:00,None,None,None,None,None,None
1993-04-10 00:00:00,None,None,None,None,None,None
1993-04-11 00:00:00,None,None,None,None,None,None
1993-04-12 00:00:00,None,None,None,None,None,None
1993-04-13 00:00:00,None,None,None,None,None,None
1993-04-14 00:00:00,None,None,None,None,None,None
1993-04-15 00:00:00,None,None,None,None,None,None
1993-04-16 00:00:00,None,None,None,None,None,None
1993-04-17 00:00:00,None,None,None,None,None,None
1993-04-18 00:00:00,None,None,None,None,None,None
1993-04-19 00:00:00,None,None,None,None,None,None
1993-04-20 00:00:00,None,None,None,None,None,None
1993-04-21 00:00:00,None,None,None,None,None,None
1993-04-22 00:00:00,None,None,None,None,None,None
1993-04-23 00:00:00,None,None,None,None,None,None
1993-04-24 00:00:00,None,None,None,None,None,None
1993-04-25 00:00:00,None,None,None,None,None,None
1993-04-26 00:00:00,None,None,None,None,None,None
1993-04-27 00:00:00,None,None,None,None,None,None
1993-04-28 00:00:00,None,None,None,None,None,None
1993-04-29 00:00:00,None,None,None,None,None,None
1993-04-30 00:00:00,None,None,None,None,None,None
1993-05-01 00:00:00,None,None,None,None,None,None
1993-05-02 00:00:00,None,None,None,None,None,None
1993-05-03 00:00:00,None,None,None,None,None,None
1993-05-04 00:00:00,None,None,None,None,None,None
1993-05-05 00:00:00,None,None,None,None,None,None
1993-05-06 00:00:00,None,None,None,None,None,None
1993-05-07 00:00:00,None,None,None,None,None,None
1993-05-08 00:00:00,None,None,None,None,None,None
1993-05-09 00:00:00,None,None,None,None,None,None
1993-05-10 00:00:00,None,None,None,None,None,None
1993-05-11 00:00:00,None,None,None,None,None,None
1993-05-12 00:00:00,None,None,None,None,None,None
1993-05-13 00:00:00,None,None,None,None,None,None
1993-05-14 00:00:00,None,None,None,None,None,None
1993-05-15 00:00:00,None,None,None,None,None,None
1993-05-16 00:00:00,None,None,None,None,None,None
1993-05-17 00:00:00,None,None,None,None,None,None
1993-05-18 00:00:00,None,None,None,None,None,None
1993-05-19 00:00:00,None,None,None,None,None,None
1993-05-20 00:00:00,None,None,None,None,None,None
1993-05-21 00:00:00,None,None,None,None,None,None
1993-05-22 00:00:00,None,None,None,None,None,None
1993-05-23 00:00:00,None,None,None,None,None,None
1993-05-24 00:00:00,None,None,None,None,None,None
1993-05-25 00:00:00,None,None,None,None,None,None
1993-05-26 00:00:00,None,None,None,None,None,None
1993-05-27 00:00:00,None,None,None,None,None,None
1993-05-28 00:00:00,None,None,None,None,None,None
1993-05-29 00:00:00,None,None,None,None,None,None
1993-05-30 00:00:00,None,None,None,None,None,None
1993-05-31 00:00:00,None,None,None,None,None,None
1993-06-01 00:00:00,None,None,None,None,None,None
1993-06-02 00:00:00,None,None,None,None,None,None
1993-06-03 00:00:00,None,None,None,None,None,None
1993-06-04 00:00:00,None,None,None,None,None,None
1993-06-05 00:00:00,None,None,None,None,None,None
1993-06-06 00:00:00,None,None,None,None,None,None
1993-06-07 00:00:00,None,None,None,None,None,None
1993-06-08 00:00:00,None,None,None,None,None,None
1993-06-09 00:00:00,None,None,None,None,None,None
1993-06-10 00:00:00,None,None,None,None,None,None
1993-06-11 00:00:00,None,None,None,None,None,None
1993-06-12 00:00:00,None,None,None,None,None,None
1993-06-13 00:00:00,None,None,None,None,None,None
1993-06-14 00:00:00,None,None,None,None,None,None
1993-06-15 00:00:00,None,None,None,None,None,None
1993-06-16 00:00:00,None,None,None,None,None,None
1993-06-17 00:00:00,None,None,None,None,None,None
1993-06-18 00:00:00,None,None,None,None,None,None
1993-06-19 00:00:00,None,None,None,None,None,None
1993-06-20 00:00:00,None,None,None,None,None,None
1993-06-21 00:00:00,None,None,None,None,None,None
1993-06-22 00:00:00,None,None,None,None,None,None
1993-06-23 00:00:00,None,None,None,None,None,None
1993-06-24 00:00:00,None,None,None,None,None,None
1993-06-25 00:00:00,None,None,None,None,None,None
1993-06-26 00:00:00,None,None,None,None,None,None
1993-06-27 00:00:00,None,None,None,None,None,None
1993-06-28 00:00:00,None,None,None,None,None,None
1993-06-29 00:00:00,None,None,None,None,None,None
1993-06-30 00:00:00,None,None,None,None,None,None
1993-07-01 00:00:00,None,None,None,None,None,None
1993-07-02 00:00:00,None,None,None,None,None,None
1993-07-03 00:00:00,None,None,None,None,None,None
1993-07-04 00:00:00,None,None,None,None,None,None
1993-07-05 00:00:00,None,None,None,None,None,None
1993-07-06 00:00:00,None,None,None,None,None,None
1993-07-07 00:00:00,None,None,None,None,None,None
1993-07-08 00:00:00,None,None,None,None,None,None
1993-07-09 00:00:00,None,None,None,None,None,None
1993-07-10 00:00:00,None,None,None,None,None,None
1993-07-11 00:00:00,None,None,None,None,None,None
1993-07-12 00:00:00,None,None,None,None,None,None
1993-07-13 00:00:00,None,None,None,None,None,None
1993-07-14 00:00:00,None,None,None,None,None,None
1993-07-15 00:00:00,None,None,None,None,None,None
1993-07-16 00:00:00,None,None,None,None,None,None
1993-07-17 00:00:00,None,None,None,None,None,None
1993-07-18 00:00:00,None,None,None,None,None,None
1993-07-19 00:00:00,None,None,None,None,None,None
1993-07-20 00:00:00,None,None,None,None,None,None
1993-07-21 00:00:00,None,None,None,None,None,None
1993-07-22 00:00:00,None,None,None,None,None,None
1993-07-23 00:00:00,None,None,None,None,None,None
1993-07-24 00:00:00,None,None,None,None,None,None
1993-07-25 00:00:00,None,None,None,None,None,None
1993-07-26 00:00:00,None,None,None,None,None,None
1993-07-27 00:00:00,None,None,None,None,None,None
1993-07-28 00:00:00,None,None,None,None,None,None
1993-07-29 00:00:00,None,None,None,None,None,None
1993-07-30 00:00:00,None,None,None,None,None,None
1993-07-31 00:00:00,None,None,None,None,None,None
1993-08-01 00:00:00,None,None,None,None,None,None
1993-08-02 00:00:00,None,None,None,None,None,None
1993-08-03 00:00:00,None,None,None,None,None,None
1993-08-04 00:00:00,None,None,None,None,None,None
1993-08-05 00:00:00,None,None,None,None,None,None
1993-08-06 00:00:00,None,None,None,None,None,None
1993-08-07 00:00:00,None,None,None,None,None,None
1993-08-08 00:00:00,None,None,None,None,None,None
1993-08-09 00:00:00,None,None,None,None,None,None
1993-08-10 00:00:00,None,None,None,None,None,None
1993-08-11 00:00:00,93.8106006307,29.997580992,57.4166571101,2.41486570026,2.02168335408,None
1993-08-12 00:00:00,93.7360677083,27.7745578342,69.8917209201,2.51775614421,3.63451911079,None
1993-08-13 00:00:00,94.0099934896,26.0794189453,72.4624077691,2.3979031033,5.80790676541,None
1993-08-14 00:00:00,93.8500434028,27.8567030165,54.939328342,1.93687422011,5.00988023546,None
1993-08-15 00:00:00,93.6853081597,28.5314751519,48.0138400608,1.82373318142,5.84812282986,None
1993-08-16 00:00:00,93.6313476562,28.8535834418,51.4902886285,1.98253563775,4.79165683322,None
1993-08-17 00:00:00,93.7045030382,29.3907524957,47.6410210503,1.87256147597,4.95458577474,None
1993-08-18 00:00:00,93.7395724826,28.5471272786,49.3274414063,1.83803354899,4.50403917101,None
1993-08-19 00:00:00,93.8414171007,27.6959988064,55.5171115451,1.97859514025,4.06136508518,None
1993-08-20 00:00:00,94.0666666667,26.7092149523,69.1814778646,2.34552442763,5.64480217828,None
1993-08-21 00:00:00,93.8478515625,28.3687228733,58.3568467882,2.02230801053,5.29935336643,None
1993-08-22 00:00:00,93.3973415799,29.8409613715,36.962882487,1.46724938287,6.80201551649,None
1993-08-23 00:00:00,93.5266493056,25.0534044054,65.5162434896,1.93321397569,4.10183953179,None
1993-08-24 00:00:00,93.6447374132,24.9349093967,64.2150282118,1.92597571479,4.0672390408,None
1993-08-25 00:00:00,93.8098301821,26.3626055891,58.6235283176,1.87448299632,5.78649936537,None
1993-08-26 00:00:00,94.0481119792,28.0409857856,46.7696885851,1.69205254449,6.88813001845,None
1993-08-27 00:00:00,94.2014431424,26.0527615017,60.7964355469,1.96917995877,3.85499403212,None
1993-08-28 00:00:00,94.0268880208,24.0339436849,78.5582411024,2.2294889662,4.17625868056,None
1993-08-29 00:00:00,93.5433159722,26.9650499132,59.7909939236,2.04746670193,4.84846598307,None
1993-08-30 00:00:00,93.4997721354,21.6196709527,78.5480740017,2.0287999471,6.47237616645,None
1993-08-31 00:00:00,94.3437717014,16.6162312826,73.196359592,1.34052776761,6.996810574,None
1993-09-01 00:00:00,93.9480794271,18.2772460938,72.9255045573,1.51905924479,4.68017917209,None
1993-09-02 00:00:00,93.4140082465,22.4878404405,76.2429741753,2.03361646864,6.2705335829,None
1993-09-03 00:00:00,94.3851345486,19.4553032769,59.0131998698,1.23807008531,4.8812435574,None
1993-09-04 00:00:00,94.0398654514,21.2585259332,55.7246527778,1.24747305976,4.53364969889,None
1993-09-05 00:00:00,93.6014648437,23.9030870226,51.2318250868,1.4221432156,6.1566792806,None
1993-09-06 00:00:00,94.1978190104,15.9140760634,91.7112847222,1.65339202881,7.01101413303,None
1993-09-07 00:00:00,94.4149739583,17.9554904514,78.6256076389,1.59918789334,3.44777730306,None
1993-09-08 00:00:00,94.2651785714,16.9581922365,76.412478223,1.433089136,4.99832409931,None
1993-09-09 00:00:00,93.7998914931,19.286215549,63.9760796441,1.26303753323,4.20237358941,None
1993-09-10 00:00:00,94.4706488715,19.9003621419,57.5104383681,1.25214725071,5.06753607856,None
1993-09-11 00:00:00,93.8174804688,22.6946316189,53.2610839844,1.35049328274,7.69760810004,None
1993-09-12 00:00:00,92.8675238715,27.6330973307,47.069672309,1.71514756944,8.18046875,None
1993-09-13 00:00:00,92.8272460938,20.6923746745,69.1743218316,1.73282606337,9.74261949327,None
1993-09-14 00:00:00,94.1698133681,9.30357191298,62.2864420573,0.687864896986,9.13745998806,None
1993-09-15 00:00:00,94.579296875,11.4548719618,48.5369086372,0.580423143175,4.04448852539,None
1993-09-16 00:00:00,94.0589192708,15.9402086046,53.4760416667,0.86753616333,6.6493733724,None
1993-09-17 00:00:00,93.8579861111,18.8059705946,61.3151475694,1.25627059937,7.21085408529,None
1993-09-18 00:00:00,93.5986328125,21.183323839,68.1588867187,1.66372239855,7.60707600911,None
1993-09-19 00:00:00,93.3052083333,20.6943223741,71.3295681424,1.69376017253,6.09187689887,None
1993-09-20 00:00:00,93.8944552951,19.8742702908,58.5353895399,1.19998346965,3.00217929416,None
1993-09-21 00:00:00,93.9554361979,23.3549669054,61.0568576389,1.63925543891,6.74082709418,None
1993-09-22 00:00:00,93.7038525017,25.0526461518,59.8431799427,1.87415950476,8.00766523519,None
1993-09-23 00:00:00,94.2756727431,13.4244181315,85.5694335938,1.32310629951,7.39585096571,None
1993-09-24 00:00:00,94.0899197049,12.629703776,96.7637586806,1.41456917657,3.62053833008,None
1993-09-25 00:00:00,93.6188802083,15.982691786,80.8491319444,1.39927622477,4.41274922689,None
1993-09-26 00:00:00,94.0488064236,16.291031901,62.6261990017,1.12492582533,6.5664964464,None
1993-09-27 00:00:00,94.4953993056,15.0278021918,55.5720648872,0.819349500868,3.69944491916,None
1993-09-28 00:00:00,94.3313151042,18.807671441,45.7722764757,0.932078976101,5.41614278158,None
1993-09-29 00:00:00,94.8553168403,14.8882120768,53.1649576823,0.852229309082,5.66511366102,None
1993-09-30 00:00:00,93.8801866319,18.8884440104,50.0127170139,0.928321668837,7.46408894857,None
1993-10-01 00:00:00,93.3403211806,19.2043497721,37.5073513455,0.802276102702,7.86863538954,None
1993-10-02 00:00:00,94.3407877604,13.6444159614,52.9314019097,0.787320794,4.82353176541,None
1993-10-03 00:00:00,94.6445638021,14.7528171115,55.8111545139,0.849338022868,5.29952833388,None
1993-10-04 00:00:00,94.0275390625,18.8137207031,52.9575086806,1.08972295125,3.68459947374,None
1993-10-05 00:00:00,94.2054361979,21.0767700195,69.2124674479,1.6222559611,5.19090372721,None
1993-10-06 00:00:00,94.215845788,17.5054103685,79.9714249321,1.57617559018,5.40150889521,None
1993-10-07 00:00:00,None,None,None,None,None,None
1993-10-08 00:00:00,None,None,None,None,None,None
1993-10-09 00:00:00,None,None,None,None,None,None
1993-10-10 00:00:00,None,None,None,None,None,None
1993-10-11 00:00:00,None,None,None,None,None,None
1993-10-12 00:00:00,None,None,None,None,None,None
1993-10-13 00:00:00,None,None,None,None,None,None
1993-10-14 00:00:00,None,None,None,None,None,None
1993-10-15 00:00:00,None,None,None,None,None,None
1993-10-16 00:00:00,None,None,None,None,None,None
1993-10-17 00:00:00,None,None,None,None,None,None
1993-10-18 00:00:00,None,None,None,None,None,None
1993-10-19 00:00:00,None,None,None,None,None,None
1993-10-20 00:00:00,94.5545475565,12.1025854568,60.1305734034,0.842872405721,6.18968937421,None
1993-10-21 00:00:00,95.0099717882,7.95303209093,61.6987304688,0.61870235867,3.97833251953,None
1993-10-22 00:00:00,94.8346788194,10.7818562826,54.6595431858,0.627588060167,5.32781982422,None
1993-10-23 00:00:00,94.6184136285,11.8495090061,52.7517740885,0.679784308539,5.37066514757,None
1993-10-24 00:00:00,94.214203559,12.3224541558,57.8015733507,0.738739267985,4.30038723416,None
1993-10-25 00:00:00,93.789453125,12.6270087348,57.4588378906,0.778213500977,4.69038865831,None
1993-10-26 00:00:00,94.6087782118,9.85853881836,52.9366807726,0.625662231445,7.77780490451,None
1993-10-27 00:00:00,94.8015842014,5.2477355957,56.2755045573,0.447352049086,4.89944525825,None
1993-10-28 00:00:00,93.0562717014,9.12645874023,48.3510850694,0.524066585965,6.03663804796,None
1993-10-29 00:00:00,93.8358072917,3.10801357693,66.8234429253,0.521182929145,10.446733941,None
1993-10-30 00:00:00,94.7110351563,-4.05192633735,61.631266276,0.257828394572,6.18805067274,None
1993-10-31 00:00:00,94.3920898438,-1.65530005561,61.1026475694,0.282392925686,3.35319383409,None
1993-11-01 00:00:00,93.7052734375,4.74622870551,50.1638617622,0.404178407457,6.26304931641,None
1993-11-02 00:00:00,94.2760416667,8.75861748589,43.9975721571,0.481121317546,6.97996690538,None
1993-11-03 00:00:00,94.4684159128,0.154389465064,67.7317922492,0.402961563646,3.44471794262,None
1993-11-04 00:00:00,None,None,None,None,None,None
1993-11-05 00:00:00,None,None,None,None,None,None
1993-11-06 00:00:00,None,None,None,None,None,None
1993-11-07 00:00:00,None,None,None,None,None,None
1993-11-08 00:00:00,None,None,None,None,None,None
1993-11-09 00:00:00,None,None,None,None,None,None
1993-11-10 00:00:00,None,None,None,None,None,None
1993-11-11 00:00:00,None,None,None,None,None,None
1993-11-12 00:00:00,None,None,None,None,None,None
1993-11-13 00:00:00,None,None,None,None,None,None
1993-11-14 00:00:00,None,None,None,None,None,None
1993-11-15 00:00:00,None,None,None,None,None,None
1993-11-16 00:00:00,None,None,None,None,None,None
1993-11-17 00:00:00,94.7950028802,7.97424822689,73.602953089,0.78035711473,2.59051148023,None
1993-11-18 00:00:00,93.999609375,6.63534749349,85.1184678819,0.794122144911,5.64913974338,None
1993-11-19 00:00:00,94.0757378472,5.92795817057,56.4451822917,0.527022594876,8.76186930339,None
1993-11-20 00:00:00,94.5559244792,1.24863832262,61.5255913628,0.383323160807,4.09791632758,None
1993-11-21 00:00:00,93.9109809028,4.45762803819,64.702094184,0.513216696845,4.68949652778,None
1993-11-22 00:00:00,93.6647786458,8.43157755534,52.2519802517,0.543269729614,6.81227416992,None
1993-11-23 00:00:00,93.3189561632,5.00082295736,76.1183213976,0.629609044393,7.40970526801,None
1993-11-24 00:00:00,94.3217122396,-6.47613593207,73.5003960503,0.263452402751,10.2444783529,None
1993-11-25 00:00:00,94.8151258681,-9.44684041341,53.6717285156,0.142508602142,8.19800075955,None
1993-11-26 00:00:00,94.5228407118,-6.75519680447,60.0711317274,0.193356895447,4.74317287869,None
1993-11-27 00:00:00,93.8550455729,0.364497841729,52.0068576389,0.269594362047,5.51835361057,None
1993-11-28 00:00:00,93.8919813368,3.64135233561,42.4055257161,0.306485027737,4.69148491753,None
1993-11-29 00:00:00,94.2850802951,5.6239312066,46.6912055122,0.419863976373,3.76183268229,None
1993-11-30 00:00:00,94.16953125,4.87223205566,65.5173611111,0.534601338704,6.7686984592,None
1993-12-01 00:00:00,93.9110167651,8.96927119527,75.4422016157,0.833881730748,4.99148307201,None
1993-12-02 00:00:00,94.2433051215,4.57035454644,71.7581271701,0.571278254191,3.4572543674,None
1993-12-03 00:00:00,93.9228407118,5.14845750597,81.1716959635,0.716061231825,6.07827419705,None
1993-12-04 00:00:00,93.8375651042,2.54199812147,77.6895345052,0.545040342543,4.25291917589,None
1993-12-05 00:00:00,93.3313042535,5.69735853407,54.3857693142,0.445245107015,7.7549730089,None
1993-12-06 00:00:00,94.5475585937,1.09856482612,54.0623535156,0.315028847588,4.95814446343,None
1993-12-07 00:00:00,93.9031141493,4.58183492025,49.1872450087,0.377887005276,5.87347073025,None
1993-12-08 00:00:00,93.9965060764,4.69631313748,50.3551378038,0.414110353258,4.03425360786,None
1993-12-09 00:00:00,93.2332356771,7.92059326172,65.8433213976,0.608175616794,3.47747226291,None
1993-12-10 00:00:00,94.1992078993,8.99261949327,42.8977077908,0.454433737861,4.69062737359,None
1993-12-11 00:00:00,94.5407552083,5.32343919542,55.900797526,0.474532190959,5.80348375109,None
1993-12-12 00:00:00,92.761328125,10.8582614475,47.8351074219,0.613492372301,9.55574205187,None
1993-12-13 00:00:00,92.2066189236,5.31202867296,94.4500542535,0.854937828912,9.84528333876,None
1993-12-14 00:00:00,93.4886284722,0.994700961643,79.8126464844,0.522559526232,8.43091023763,None
1993-12-15 00:00:00,93.8008084145,0.191643153842,88.9226519037,0.543803293284,4.35469340417,None
1993-12-16 00:00:00,93.7594292535,0.666101370917,95.219780816,0.610645336575,4.64573635525,None
1993-12-17 00:00:00,94.1384006076,-0.737293752035,84.2888292101,0.457520167033,4.15211351183,None
1993-12-18 00:00:00,94.5492513021,0.415660222371,66.931000434,0.393938912286,3.98907301161,None
1993-12-19 00:00:00,93.7292426215,-0.309853023953,73.3445963542,0.42750116984,3.97680765788,None
1993-12-20 00:00:00,93.9798828125,0.53140174018,66.8399034288,0.404092619154,6.8434495714,None
1993-12-21 00:00:00,93.8109809028,-1.46903143989,63.5163519965,0.330002191332,4.52308654785,None
1993-12-22 00:00:00,94.2038085937,-2.13498382568,67.4584418403,0.325621647305,5.56149970161,None
1993-12-23 00:00:00,94.1329969618,-3.53189019097,67.1301215278,0.310173649258,3.46668260362,None
1993-12-24 00:00:00,94.4809027778,-3.83284233941,74.0814507378,0.320946884155,6.21031697591,None
1993-12-25 00:00:00,94.4185872396,4.17875773112,62.939577908,0.502193196615,4.82624240451,None
1993-12-26 00:00:00,93.6208875868,5.28357374403,54.617594401,0.425092146132,3.49781968859,None
1993-12-27 00:00:00,93.8285590278,1.33660846286,69.4367513021,0.450462214152,8.66672702365,None
1993-12-28 00:00:00,94.8622395833,-6.85801798503,75.8376790365,0.25499136183,6.34902547201,None
1993-12-29 00:00:00,94.9826919736,-1.57515052228,68.0104293346,0.336508384424,5.31165712952,None
1993-12-30 00:00:00,94.8096679688,-0.762480333116,55.4003309462,0.296761025323,4.73665601942,None
1993-12-31 00:00:00,93.7116210937,5.92126600477,50.6349500868,0.465487713284,6.30958387587,None
1994-01-01 00:00:00,93.9231553819,4.60525309245,55.6690049913,0.462767749363,4.35797932943,None
1994-01-02 00:00:00,93.6046983507,4.5125406901,65.6305609809,0.539513524373,7.20860934787,None
1994-01-03 00:00:00,93.9813585069,-0.646552022298,67.3942220052,0.36799053616,5.34363606771,None
1994-01-04 00:00:00,94.1789388021,3.2255259196,58.625374349,0.43935991923,7.09623413086,None
1994-01-05 00:00:00,92.9108506944,3.74033169217,55.213655599,0.397759840224,5.16488783095,None
1994-01-06 00:00:00,92.9171766493,-0.0802208317651,71.7382541233,0.425729412503,8.05066257053,None
1994-01-07 00:00:00,94.5960069444,-8.05869344076,62.7554741753,0.192488924662,6.18676283095,None
1994-01-08 00:00:00,94.3315429688,-1.48770107693,66.1143446181,0.319701109992,3.60521308051,None
1994-01-09 00:00:00,93.9878797743,-1.10270419651,66.4052734375,0.34999862247,5.50768602159,None
1994-01-10 00:00:00,93.6585720486,2.55545450846,76.8127224392,0.52823515998,4.98792521159,None
1994-01-11 00:00:00,94.5867730035,0.863438245985,71.8169433594,0.442157830132,4.19874844021,None
1994-01-12 00:00:00,94.2854412787,0.492160566488,82.7135977675,0.475863501129,3.71129378583,None
1994-01-13 00:00:00,94.1340603299,3.44299248589,56.0978244358,0.420251676771,4.83886210124,None
1994-01-14 00:00:00,94.2493923611,-0.338149876065,75.7179361979,0.431780073378,4.69413248698,None
1994-01-15 00:00:00,94.785796441,-7.20137939453,71.0949001736,0.227356953091,4.3875708686,None
1994-01-16 00:00:00,93.6872938368,-2.89116889106,63.8599012587,0.318104574415,7.2746500651,None
1994-01-17 00:00:00,94.5619791667,-8.72699042426,62.8570095486,0.18748266432,5.33522677951,None
1994-01-18 00:00:00,95.1790581597,-10.1474968804,61.8571940104,0.153497833676,3.83080037435,None
1994-01-19 00:00:00,94.2913845486,-4.23947007921,51.9868326823,0.21313135359,7.13352118598,None
1994-01-20 00:00:00,95.0431640625,-5.63474053277,68.101828342,0.248984146118,7.09836561415,None
1994-01-21 00:00:00,95.497905816,-1.68044569227,66.3541069878,0.365969636705,4.99978366428,None
1994-01-22 00:00:00,94.6716796875,4.26227756076,85.6155544705,0.693194198608,6.15427042643,None
1994-01-23 00:00:00,94.150640191,3.73194851345,81.5972439236,0.596712960137,3.34551188151,None
1994-01-24 00:00:00,93.6713650174,6.84672648112,82.2294162326,0.810922749837,5.30577189128,None
1994-01-25 00:00:00,93.63970205,3.50807818743,88.6133654013,0.701849751211,5.28657155305,None
1994-01-26 00:00:00,93.1371744792,0.655365286933,101.933452691,0.650343534682,5.4322136773,None
1994-01-27 00:00:00,93.2546332465,-4.74859347873,83.1036892361,0.338782840305,7.89237874349,None
1994-01-28 00:00:00,94.1079210069,-3.06260545519,77.7450737847,0.363430574205,7.5024488661,None
1994-01-29 00:00:00,94.1845811632,-2.86471116808,78.4963975694,0.361455112033,3.3299428304,None
1994-01-30 00:00:00,94.6060329861,-4.58101738824,87.1308702257,0.358699162801,5.10303649902,None
1994-01-31 00:00:00,95.2505208333,-10.0745768229,72.9207790799,0.184199290805,4.9596883138,None
1994-02-01 00:00:00,94.6445963542,-6.2296210395,73.1790418837,0.258247439067,5.41545037164,None
1994-02-02 00:00:00,94.3616753472,-4.54922485352,67.7675998264,0.251036813524,2.97320556641,None
1994-02-03 00:00:00,93.9704752604,-0.395017666287,59.4403700087,0.337815920512,3.50054423014,None
1994-02-04 00:00:00,93.9336697049,-1.40039986504,71.1200195312,0.367349370321,5.6344092475,None
1994-02-05 00:00:00,93.934516059,0.67489590115,64.4810818142,0.384812884861,3.96486443414,None
